2158	2294	2249	2341	2313	2276	2257	2202	2322	2238	2252	2269	2269	2297	2294	2313	2858	3452	3640	3614	
2500	2276	2388	2463	2388	2388	2388	2263	2376	2276	2288	2500	2388	2852	3013	2852	3265	3210	3452	3452	
766	2661	2648	2487	2139	2500	2574	4927	2580	2562	2623	2691	2500	2878	3099	3099	3148	3315	3538	3265	
4274	1801	2202	2388	2388	2388	2388	2928	2963	2957	2902	2915	3013	3062	2951	3073	3068	3148	3228	3513	
3365	2753	2648	2623	2623	2673	2852	2976	2979	2952	2963	3013	3013	3049	3013	3013	3148	3123	3073	3265	
3013	3172	3210	3013	2902	2943	2971	2871	2902	2952	2943	2927	2952	2908	2952	3052	3052	3111	3172	3228	
3013	3073	2963	2937	2902	2866	2866	2952	2856	2886	2954	2866	2908	2951	2884	2952	3052	3062	3111	3228	
3123	3240	3013	2977	2918	2927	2933	2877	2864	2818	2834	2886	2856	2908	2927	2952	3052	3052	3062	2951	
3210	3123	2976	2918	2908	2825	2864	2834	2812	2896	2818	2818	2834	2886	2890	2927	2952	2902	3099	3073	
3123	2852	3013	2951	2933	2846	2864	2818	2822	2784	2812	2828	2818	2886	2825	2890	2918	2943	3135	3013	
3210	3013	2908	2933	2877	2818	2850	2802	2781	2784	2822	2864	2797	2850	2886	2825	2890	2943	3062	3073	
3013	3013	2977	2890	2877	2818	2818	2781	2850	2822	2794	2833	2812	2864	2886	2954	2890	3013	3052	3068	
3123	3068	2902	2902	2856	2864	2874	2812	2781	2769	2797	2753	2840	2874	2886	2890	2927	3013	2937	3172	
2928	3062	2943	2902	2877	2896	2802	2812	2797	2745	2794	2808	2802	2852	2803	2877	2866	2952	2971	3148	
3013	3068	2976	2939	2886	2825	2788	2818	2753	2769	2769	2753	2822	2874	2864	2834	2902	2977	3052	3123	
3013	3013	2908	2890	2902	2886	2915	2864	2797	2828	2818	2797	2852	2902	2856	2933	2951	2977	3013	3073	
3173	3073	3052	2979	2890	2939	2834	2886	2850	2852	2852	2852	2802	2850	2825	2927	2951	3013	3062	3198	
3099	3123	3056	2952	2951	2963	2886	2864	2812	2828	2902	2874	2886	2915	2908	2884	2977	3052	3068	3148	
3389	3240	3092	3013	2927	2933	2921	2915	2852	2864	2902	2852	2874	2908	2954	2976	3092	3148	3247	3315	
3614	3013	3073	2915	2877	3013	2943	2908	2952	2908	2918	2908	2890	2918	3013	3052	3013	3013	3172	3358	
3050	2902	2475	2598	2586	2623	2735	2623	2790	2648	2753	2816	2790	2753	3068	3013	3148	3210	3265	3526	
2263	2388	2349	2313	2388	2388	2355	2388	2457	2463	2347	2388	2562	2580	2611	2487	2562	2928	3228	3210	
2276	2214	2229	2238	2174	2211	2177	2132	2182	2132	2132	2143	2153	2177	2205	2276	2463	2388	3210	3452	
2202	2158	2133	2109	2165	2122	2139	2109	2126	2082	2115	2109	2097	2125	2132	2325	2624	2376	3013	3626	
2364	2016	2214	2167	2161	2115	2105	2053	2041	2138	2139	2139	2159	2139	2177	2388	2648	2513	3172	3420	
