2186	2459	2459	2421	2337	2390	2396	2310	2333	2384	2386	2384	2381	2374	2459	2384	2384	2408	2602	2570	
3121	3084	3281	2949	3084	2459	2180	2651	2633	2633	2775	2886	2947	2985	2788	2584	2886	2999	3084	3436	
2824	2459	3336	3084	3243	2333	2242	2558	2521	2484	2626	2669	3182	3133	3084	2824	3084	3299	3460	3194	
2633	2645	3218	3218	3170	2570	2229	2536	2512	2509	2558	2630	2947	3041	3156	3243	3170	3182	3336	2657	
2824	2824	3016	3144	3041	2794	2229	2506	2509	2481	2521	2564	2973	3050	3023	3084	3084	2947	2518	2521	
2731	3156	3084	3046	3023	2955	2459	2459	2481	2481	2512	2496	2915	3022	3054	3050	2661	2446	2390	2521	
3194	3144	3041	2979	2973	2947	2852	2459	2431	2459	2459	2580	2947	3010	2991	3017	2802	2691	2669	2590	
3084	3016	2911	2937	2917	2889	2867	2824	2618	2459	2502	2905	2921	2921	2941	2917	2941	2989	2570	2432	
3016	3034	2979	2947	2921	2967	2923	2868	2911	2889	2921	2893	2893	2899	2921	2957	3004	3013	3028	2700	
3016	2947	2915	2973	2905	2873	2904	2904	2879	2839	2899	2839	2893	2951	2911	2935	2985	2998	2818	2497	
3170	3084	2989	2927	2843	2873	2879	2864	2864	2825	2872	2851	2893	2904	2911	2945	2933	2982	2751	2524	
3016	2947	2915	2927	2899	2873	2904	2874	2817	2838	2849	2838	2864	2879	2883	2945	2985	3024	3084	3084	
3156	2961	2947	2905	2889	2911	2864	2851	2874	2849	2849	2884	2864	2911	2935	2889	2979	2989	3127	3022	
2929	2973	2973	2935	2921	2852	2839	2851	2851	2838	2838	2874	2888	2874	2843	2874	2973	2998	3170	3218	
2772	2880	2979	2905	2768	2595	2680	2586	2707	2861	2849	2838	2879	2838	2536	2082	1894	2047	2681	3170	
2645	2633	2000	1761	1774	1745	1918	2165	2601	2864	2874	2874	2906	2800	2249	1978	1826	1578	1383	1352	
1933	1558	1536	1525	1523	1524	1556	1834	2552	2966	2888	2884	2926	2861	2535	2248	1898	1636	1422	1314	
1662	1547	1492	1481	1486	1507	1514	1557	1962	2879	2921	2899	2941	2961	2586	2347	1981	1677	1523	1364	
1877	1331	1334	1352	1469	1531	1539	1618	2669	2976	2951	2999	2976	3034	2633	2376	2039	1732	1563	1389	
1944	1331	1314	1315	1381	2012	1798	1961	2905	2991	2973	2998	3041	3038	2843	2484	2080	1737	1571	1407	
1956	1359	1318	1334	1395	1892	1834	2558	2824	3022	3010	3013	3060	3084	3144	2618	2266	1802	1571	1452	
2186	1479	1359	1367	1695	1834	2069	2347	2459	3084	3024	3084	3084	3162	3146	2827	2371	1962	1633	1484	
2158	1785	1405	1671	1861	1879	1932	1834	1906	3133	3114	3138	3160	3178	3311	3133	2558	2204	1861	1530	
2359	2459	1834	1834	1875	1932	1749	1834	2031	3139	3178	3194	3218	3194	3281	3194	2879	2220	1956	1677	
2272	2087	1822	2186	1749	1920	1834	1994	2031	3084	3150	3170	3188	3162	3206	3218	3084	2347	1978	1791	
