3375	3283	3233	3123	2968	2968	3123	3183	2912	3123	2926	3038	2863	3038	3283	3750	3123	3233	3562	3160	
3750	2962	3209	3055	3055	3183	2988	2863	2988	3123	2968	2863	3055	3012	3209	3123	3038	3195	3209	2474	
3123	3123	3123	3012	2962	2962	2926	2863	2863	2833	2733	2827	3012	2863	2690	2863	3073	2988	3012	2498	
3283	3123	3055	2962	2894	2950	2845	2845	2845	2758	2733	2987	2801	2863	2863	2215	2530	2733	2498	2199	
3123	2988	2926	2926	2918	2770	2918	2900	2705	2659	2863	2821	2705	2770	2447	2324	2413	2542	2447	2243	
3012	2912	2863	2863	2827	2770	2770	2720	2811	2739	2718	2792	2783	2987	2407	2253	2304	2354	2431	2268	
3038	2938	2863	2821	2739	2755	2702	2774	2702	2718	2635	2672	2597	2718	2459	2171	2222	2276	2275	2219	
3055	2845	2821	2827	2795	2684	2672	2746	2684	2591	2629	2635	2591	2623	2441	2154	2169	2210	2268	2188	
2988	2845	2827	2811	2690	2674	2733	2734	2663	2690	2672	2663	2714	2672	2404	2117	2135	2203	2283	2185	
2863	2845	2739	2777	2690	2720	2702	2678	2691	2708	2708	2657	2672	2702	2352	2094	2125	2156	2205	2200	
2912	2845	2811	2702	2755	2702	2647	2691	2684	2591	2629	2629	2601	2666	2283	2114	2104	2128	2204	2189	
2912	2718	2811	2666	2666	2663	2647	2719	2640	2663	2647	2629	2708	2657	2341	2104	2104	2106	2198	2164	
2863	2792	2770	2305	2271	2435	2669	2647	2679	2679	2647	2618	2679	2612	2304	2089	2104	2106	2181	2154	
2912	2696	2398	2261	2287	2172	2033	2548	2623	2647	2657	2698	2679	2691	2276	2076	2094	2139	2150	2139	
2863	2792	2423	2283	2253	2225	2064	2243	2684	2679	2657	2634	2679	2700	2279	2089	2114	2128	2175	2164	
2783	2845	2435	2181	2312	2287	2213	2045	2575	2661	2647	2640	2672	2657	2309	2066	2086	2135	2128	2172	
2827	2845	2498	2070	2271	2243	2194	2108	2498	2708	2647	2720	2684	2657	2324	2108	2139	2135	2236	2126	
2827	2845	2801	2219	2205	2181	2261	2169	2498	2585	2690	2702	2535	2498	2225	2128	2110	2160	2137	2163	
2863	2833	2863	2573	2199	2225	2175	2315	2684	2539	2684	2694	2603	2705	2338	2137	2147	2169	2141	2271	
2863	2926	2950	2814	2734	2126	2498	2694	2821	2718	2821	2669	2657	2669	2734	2567	2792	2734	2827	2684	
2926	2988	2801	2863	2918	2845	2912	2770	2792	2733	2669	2613	2758	2734	2659	2845	2801	2926	2863	2807	
3012	2968	2900	2926	2845	2891	2845	2811	2758	2696	2758	2641	2696	2900	2900	2833	2863	2962	2988	3123	
2962	3209	2912	3024	2987	2845	2863	2891	2894	2962	2801	2845	2918	2863	2863	2962	2863	2912	2926	3283	
3123	3123	3209	2912	2912	3061	3024	2863	2845	2950	2950	2950	2926	2900	2863	2863	2988	3055	3123	3111	
3750	2962	3233	3123	3233	3123	2938	2900	2988	3024	3012	3061	2938	3123	2988	3055	3320	3012	2863	3750	
